jid,companyid,companyname,qyxz,qydz,clrq
630000206,ae47fc32c3737c475881c5fee9aa2d8f,网新恒天科技有限公司,网络有限公司,上海市宇市城北嘉禾路F座,1454515200
530000207,3a1f95b318636b5193785d1ae9f5af9f,襄樊地球村信息有限公司,科技有限公司,陕西省北镇县龙潭上海路r座,1477238400
930000208,a7d8f8a87c5e975e302b6e9b95e1976f,精芯网络有限公司,网络有限公司,北京市昆明市沈河杨街j座,1460044800
230000209,5ee3c3d9c2132cafe8bc434f102beac9,同兴万点传媒有限公司,信息有限公司,上海市淑珍县崇文何路H座,1456675200
430000210,4f9be3da30c06d6f50034dd1e26cf400,快讯传媒有限公司,传媒有限公司,海南省玉梅县城东吴路r座,1462982400
230000211,94007082f0d12a772ac3269e22b990d0,兰金电子科技有限公司,网络有限公司,甘肃省天津县永川西宁街X座,1420128000
830000212,5ef44dd9335deae1042ba7862e54fb81,立信电子网络有限公司,信息有限公司,广东省兵县丰都许路D座,1507392000
830000213,582400fbd44e3878959bc7844d22af35,良诺科技有限公司,传媒有限公司,澳门特别行政区静市长寿杜街p座,1483200000
530000214,7cb126a07b1b76d71c191a9190c0a0a9,七喜科技有限公司,网络有限公司,海南省西宁县六枝特六安路R座,1459440000
530000215,957f9fe77569c75f15befef91eb26ef7,图龙信息信息有限公司,网络有限公司,吉林省宜都市清城杨路H座,1500739200
330000216,f7ef271a4389125845a55de118676c6a,良诺科技有限公司,信息有限公司,浙江省太原县徐汇韩街Q座,1462377600
830000217,028080b7e0c31bc332a9a64f66647b95,四通科技有限公司,信息有限公司,海南省俊县花溪池街c座,1513094400
530000218,e98936cdccc323f3694870d3b6d9b08d,易动力科技有限公司,科技有限公司,四川省凤兰县永川游街Z座,1460217600
530000219,32dbda62c6fcb5cd7373746144ab5da2,兰金电子网络有限公司,传媒有限公司,内蒙古自治区颖县西夏黎街j座,1482163200
530000220,4e943610edb947e278ee9a7c3034f439,华成育卓信息有限公司,传媒有限公司,湖北省昆明市江北银川路r座,1438444800
730000221,7066ddc03b09861376eaf6e4a1ec10e8,佳禾科技有限公司,网络有限公司,新疆维吾尔自治区建县金平哈尔滨路F座,1436803200
130000222,38d4a8ef2af06fa1df7e07874a9ff80f,商软冠联网络有限公司,信息有限公司,甘肃省淑英市双滦黄路k座,1509724800
830000223,f7cdf7db6cce1f63a5b2b7637c80923a,良诺传媒有限公司,传媒有限公司,西藏自治区荆门市大东太原路Q座,1499184000
830000224,6cba4931cb0bb6cea1345cc2b1cb5197,凌颖信息信息有限公司,信息有限公司,贵州省娜县西夏杨路O座,1485792000
630000225,38533cc2bf9cf7108c54cb5b0e4dd569,盟新传媒有限公司,传媒有限公司,福建省沈阳市清浦关岭街n座,1450281600
130000226,ef2ba935de749aa4b91b6091414789aa,恒聪百汇信息有限公司,信息有限公司,广东省南昌市沙湾东莞路z座,1442851200
330000227,86f025ee4a2cf45f5e5d480afbca2482,昂歌信息传媒有限公司,网络有限公司,香港特别行政区东市秀英章街n座,1493654400
230000228,324d1de36c2f5d723912994593511d3c,趋势传媒有限公司,信息有限公司,澳门特别行政区文县吉区周街F座,1427126400
130000229,8dafee0e82d3d41a22564c8604ee9bb0,南康信息有限公司,传媒有限公司,内蒙古自治区太原市梁平银川路C座,1469289600
230000230,7079cd620b39a6d8b0114281c3072925,创联世纪网络有限公司,科技有限公司,江苏省坤县门头沟胡街f座,1497542400
530000231,b3436693cf476c9829306104b1eaa2b2,恩悌信息有限公司,信息有限公司,福建省潮州县丰都吴路H座,1438617600
430000232,6304abd77e2e5488cf0b81fbf08a7ee8,合联电子信息有限公司,传媒有限公司,浙江省刚县清浦成都路j座,1457280000
230000233,c6592ea7e6d74c7a8035cef7a618e7ed,惠派国际公司科技有限公司,传媒有限公司,云南省佛山市华龙辛集街e座,1421856000
130000234,f8ae9dde044c6f1fc18865b987e645bd,济南亿次元传媒有限公司,传媒有限公司,河北省帆县清河张路R座,1425052800
130000235,5a3d61291feb0943468fd7cc159dee8c,合联电子科技有限公司,网络有限公司,湖南省华县高港通辽街s座,1442592000
830000236,e014b9039c1419db8f3d11f5926ddad8,信诚致远网络有限公司,网络有限公司,河北省梧州市西夏呼和浩特路P座,1467734400
530000237,5235609e436b2494078d5b505495d687,思优网络有限公司,科技有限公司,湖北省济南市朝阳福州路L座,1479657600
130000238,25521e97ef6e4514cdde5fe67510a952,飞利信科技有限公司,科技有限公司,北京市磊市沙市潜江街L座,1445184000
130000239,c46ab72a9051c480fdad25c3b2a9ed58,银嘉传媒有限公司,科技有限公司,广东省北京市安次台北路a座,1436889600
230000240,e3f07bd55f23caf519bddb1e718d1bed,佳禾网络有限公司,信息有限公司,北京市楠市怀柔齐齐哈尔路s座,1474387200
230000241,509c526b65716e4bc10201e7f8ca686d,盟新信息有限公司,传媒有限公司,上海市兰州市南湖申路o座,1482508800
830000242,e64e7059bdfb734ba1b6636ec1556efc,数字100科技有限公司,网络有限公司,重庆市桂荣县清河董路L座,1429891200
430000243,6ff218c8e1c22a14eb9acdfdc140df8d,昂歌信息网络有限公司,信息有限公司,山西省柳州市孝南合山路Q座,1510848000
930000244,5f4753c3b75cd11ab96d6d9a80542ed3,同兴万点信息有限公司,网络有限公司,浙江省玉兰市涪城罗街Q座,1434729600
330000245,8c13a5b5e6b25380226c8ef5ae244de1,菊风公司科技有限公司,网络有限公司,上海市红霞市涪城辽阳街z座,1490112000
430000246,e821627227fa87c7864ba28299e9b6db,佳禾信息有限公司,传媒有限公司,澳门特别行政区杭州县梁平赵路a座,1433347200
130000247,cb329441a753f1b1f88dddcc19ac9299,凌颖信息传媒有限公司,传媒有限公司,福建省婷市怀柔海口街A座,1467388800
630000248,0df7037cfe5468e8c93a0776ca1fb989,鸿睿思博网络有限公司,科技有限公司,山东省潜江市上街太原路i座,1476547200
430000249,a715617ddf8798c578889ed1ca521817,新格林耐特信息有限公司,网络有限公司,江西省香港市西夏西宁路F座,1439222400
730000250,789a9b463902103a81c65e2e87cd42d8,创联世纪网络有限公司,信息有限公司,重庆市北镇市海港王街u座,1425139200
230000251,1842d65a3cd614155ac6e018319bc5ba,毕博诚传媒有限公司,科技有限公司,新疆维吾尔自治区玉梅县孝南永安街J座,1438617600
930000252,2240afc55ddd44601c66f340bdd0a357,合联电子网络有限公司,网络有限公司,北京市广州县高港辽阳街K座,1509120000
530000253,e5640a245a3440875fef83b49162a1e1,商软冠联信息有限公司,网络有限公司,贵州省华市崇文辽阳路Z座,1453046400
630000254,03d75a13730dfef1ce0b64d522ff44db,合联电子信息有限公司,科技有限公司,青海省哈尔滨市锡山台北街P座,1511107200
530000255,37c221df5393305da9568174c8dea061,维涛科技有限公司,信息有限公司,重庆市华市城北太原街Z座,1438444800
430000256,306fb548875d02c95ad43401d7f94a1b,中建创业科技有限公司,网络有限公司,黑龙江省宁德市浔阳郑州街S座,1471622400
330000257,5b09a0f95e935d1f9520f22b5bb2c2d6,立信电子科技有限公司,网络有限公司,山东省斌市魏都尹路D座,1435852800
330000258,c3d0a25b69ebf1d9228f495573424de0,襄樊地球村信息有限公司,信息有限公司,山西省婷市西夏巢湖路o座,1427126400
630000259,63aaa646675261aae2431109c58c6ab1,通际名联网络有限公司,信息有限公司,云南省帅市龙潭哈尔滨路p座,1424016000
730000260,e01b7af558436e3b5c95bf8ce290eca1,艾提科信科技有限公司,科技有限公司,新疆维吾尔自治区婷婷市涪城罗街d座,1490889600
930000261,32aca11d1a2e87aa6524d7be2d6c83b4,商软冠联信息有限公司,传媒有限公司,湖北省长春县白云台北路O座,1435680000
930000262,db9dbbe87c9b62e515a7dfe19a7d91f5,飞利信科技有限公司,传媒有限公司,福建省梧州市上街澳门街w座,1438617600
830000263,a499d1fe5491ec08489df158b7baa78e,佳禾传媒有限公司,信息有限公司,广东省荆门市翔安余路q座,1429804800
130000264,8d4ae02d41520671a55f6558ccdec47a,盟新科技有限公司,科技有限公司,湖北省重庆县清城王街B座,1468080000
830000265,ea8e0875df44f1425c23493699c84957,黄石金承信息有限公司,网络有限公司,江西省合肥县牧野石家庄街x座,1451404800
930000266,a86d9ab7b68ab6113d223b89b9bcd976,泰麒麟信息有限公司,科技有限公司,山东省亮县清河合肥路M座,1475251200
430000267,51f856243e95a809f1daf2c53c0676f9,毕博诚网络有限公司,网络有限公司,辽宁省岩县西峰六安街K座,1499529600
930000268,ba85b2c3adfb2ff7d834eca1d9116fef,七喜传媒有限公司,网络有限公司,云南省惠州市浔阳宁德街r座,1421424000
830000269,fa82b84b225bf7e0f3612e7a529c72d5,商软冠联信息有限公司,传媒有限公司,广东省张家港市大东巢湖街T座,1424188800
330000270,eae27ed1c231524aaa2063a5b821c469,凌云网络有限公司,科技有限公司,山东省长春市沙市大冶路H座,1454428800
730000271,615ef2bd389ae70e62bd761dc7a53b05,兰金电子信息有限公司,信息有限公司,香港特别行政区敏市永川沈阳街Y座,1444406400
130000272,03a41d2fd7f511a722b9ef88f4786ce5,南康科技有限公司,信息有限公司,香港特别行政区琴县崇文孙路P座,1450713600
730000273,230a9b73c411f55b0ed7846711696b14,戴硕电子科技有限公司,科技有限公司,广西壮族自治区太原市友好梧州街t座,1486137600
830000274,370b57b31045b1b8dae22b7b0c3c652e,华远软件传媒有限公司,网络有限公司,天津市武汉县门头沟胡街v座,1442764800
130000275,9c819f4383856787c19a58b264454c0f,惠派国际公司传媒有限公司,传媒有限公司,重庆市辽阳市崇文陈街R座,1508342400
930000276,cfd74be1a1dd9e7bc75bb0f6fee90990,趋势科技有限公司,科技有限公司,黑龙江省石家庄市山亭合肥路U座,1477843200
130000277,2b1400ab6d20c2548e0821158b645517,和泰传媒有限公司,传媒有限公司,上海市明县龙潭廖路R座,1507996800
430000278,84d57abcc5efbce31352e05091f5754d,太极科技有限公司,科技有限公司,黑龙江省畅市秀英谢街O座,1464451200
830000279,f885c7658a22952f934a5ceb0443cc6e,时空盒数字信息有限公司,信息有限公司,吉林省璐县房山曾路f座,1435593600
530000280,1e35504cb5143f400834248bebf0f9ed,凌颖信息网络有限公司,信息有限公司,天津市斌市龙潭殷路D座,1463932800
330000281,0074d689a29548485c516ee0d75676c6,联通时科传媒有限公司,网络有限公司,北京市嘉禾市六枝特贾路G座,1448035200
430000282,04c605f67f65477c28c5c3e0b04c27d4,泰麒麟科技有限公司,信息有限公司,黑龙江省秀云县山亭太原街h座,1513094400
330000283,d755f522be4f90e8b3d3856be2656430,创联世纪科技有限公司,信息有限公司,湖北省彬市高坪谭路Z座,1504195200
330000284,3ab3887fb9ca45b56c90f47e43e5d3cb,七喜科技有限公司,传媒有限公司,四川省畅县萧山李路x座,1438531200
730000285,0b08e8783960cca2ee62dc49ed5f49fa,快讯信息有限公司,信息有限公司,福建省佛山县秀英柳州路A座,1511366400
630000286,09b446c77f455e44c3161aaa563977aa,信诚致远科技有限公司,传媒有限公司,天津市福州市和平长沙街Z座,1428336000
730000287,f1bb7bb55dbf71cf123d57c01d95367e,凌颖信息信息有限公司,网络有限公司,湖南省丹丹县璧山马鞍山路n座,1467129600
530000288,98ee7c5603c84270a87fb9914d2ef60a,商软冠联科技有限公司,传媒有限公司,浙江省哈尔滨县友好长沙街k座,1436803200
930000289,17f59553198091058e37c6a9bcf49288,明腾信息有限公司,传媒有限公司,四川省台北市孝南张路Z座,1473696000
830000290,e6796306e10f3c7dcfc7852c57a291a1,华远软件科技有限公司,信息有限公司,甘肃省军市丰都潜江街T座,1497024000
930000291,8745437888c72a13f4614f7bb10e95eb,凌云传媒有限公司,网络有限公司,福建省天津县孝南哈尔滨街a座,1491753600
630000292,28e1f8f87f409b0cad0fdbbdf6a5606d,通际名联网络有限公司,信息有限公司,海南省平市花溪长沙路x座,1439827200
430000293,76b5c66f70b6d93389f095a937aed7c2,巨奥传媒有限公司,科技有限公司,天津市乌鲁木齐县兴山王街d座,1487088000
530000294,fbd0be9e5972e9cd0c892a9a947d1265,凌云传媒有限公司,传媒有限公司,新疆维吾尔自治区台北市永川李路M座,1476720000
730000295,6b27dbae1302a2624ec44e4090bd1b38,明腾网络有限公司,科技有限公司,湖南省超县黄浦兰州路n座,1488902400
430000296,329a5823a622985b13156f8ff1531782,鑫博腾飞网络有限公司,传媒有限公司,贵州省飞市浔阳北京街R座,1441814400
830000297,21a99fa5e5dccc0e91daac7a46c2229e,通际名联科技有限公司,科技有限公司,福建省梅县西峰王街x座,1450454400
730000298,c82796caddd1c520d2f6db5a37b2e8c3,泰麒麟网络有限公司,网络有限公司,重庆市桂花县西夏昆明路z座,1459180800
630000299,49d6e0d0c8d26603e775a2a48fe9807c,艾提科信科技有限公司,网络有限公司,湖南省贵阳县城北薛街o座,1445184000
230000300,1d92a01cc673d2015415717ea0d29e84,天开科技有限公司,信息有限公司,湖北省玉珍市东丽吴街d座,1431187200
630000301,07e6e21c6b7b1189b0e21e3d527edd53,合联电子信息有限公司,传媒有限公司,北京市长春市花溪李路q座,1501689600
930000302,9dd9b3e815065116682ca20be92d3ef6,昊嘉科技有限公司,科技有限公司,辽宁省凤兰县丰都祝街B座,1435161600
630000303,8cdf650a0176e0a4103dff5c15da2c5b,九方科技有限公司,网络有限公司,福建省秀梅县永川银川路L座,1473782400
730000304,7108f85c65af5179748f9b467ffcfc8c,昂歌信息科技有限公司,网络有限公司,广东省健市安次王街a座,1469635200
830000305,ca9de936d2eaf2300f5fda57eede5762,浦华众城网络有限公司,传媒有限公司,香港特别行政区宁市海陵兰州路G座,1511280000
230000306,d18b709fbb4723ebba304cda95106e28,商软冠联科技有限公司,科技有限公司,山东省峰市友好陈街k座,1445443200
230000307,63fa17e62965e809df87ca7cd01190a6,良诺传媒有限公司,科技有限公司,广东省台北市房山李路c座,1432483200
330000308,cb4d02423c37614f9cfaecf17fac17cb,兰金电子信息有限公司,传媒有限公司,澳门特别行政区大冶县华龙何街f座,1468339200
430000309,0185ec8e4fdbfb8a99a4d011c6b2e6aa,南康网络有限公司,科技有限公司,新疆维吾尔自治区宜都市清浦乌鲁木齐街k座,1431100800
130000310,e1ffcd010a451103f29e7e459755fa56,MBP软件传媒有限公司,网络有限公司,香港特别行政区宜都市花溪龚路s座,1450022400
130000311,049486edb1f960ec359a1295151be787,天开科技有限公司,传媒有限公司,陕西省通辽市南湖孙路g座,1423152000
330000312,eb6ef47e20a1f87cfbfa342e1f3fd04e,南康传媒有限公司,传媒有限公司,重庆市兴城市东城太原路V座,1502208000
930000313,781bf394a410cd9a71ccd4c7113d3332,思优网络有限公司,网络有限公司,内蒙古自治区洋市秀英鞠街F座,1484150400
830000314,6ac9f9383601463db8b4843d5395e51d,精芯传媒有限公司,信息有限公司,台湾省东莞县城北韩路Q座,1426003200
630000315,fb6fe63fde5435d24c79cf11f067de40,晖来计算机科技有限公司,信息有限公司,四川省宜都市淄川张路E座,1463068800
930000316,7e87cdffa47989fe8ae227567d618637,飞利信网络有限公司,信息有限公司,澳门特别行政区鹏市双滦深圳路H座,1501344000
730000317,dd8a2ffc3ea31ab36ae98d3645ecd99c,华远软件传媒有限公司,传媒有限公司,安徽省南京市牧野胡路K座,1481644800
430000318,65fd72515ad02f10a1be7a60d003f52f,恒聪百汇传媒有限公司,网络有限公司,云南省春梅市翔安曹街Q座,1499702400
430000319,6f64189bcf937e5ab07b688f2155237f,创汇传媒有限公司,科技有限公司,重庆市澳门县沈河沈阳街y座,1489852800
130000320,d87d059e3b9af68e61ebd22dc110be46,立信电子网络有限公司,信息有限公司,湖南省欣市吉区马街q座,1427472000
