jid,hbh,sfd,mdd,qfsj,ddsj
820000508,WH560,西宁市,天津市,1577721600,1577980800
820000509,CJ398,东莞县,永安市,1577721600,1577980800
420000510,CZ032,海口县,楠县,1577721600,1577980800
120000511,MU075,淑英县,佛山市,1577721600,1577980800
320000512,WC856,丹市,勇县,1577721600,1577980800
120000514,TV918,琴市,长沙县,1577721600,1577980800
620000515,TV234,合肥市,慧市,1577721600,1577980800
420000516,HK988,建军市,佛山市,1577721600,1577980800
720000517,HR859,冬梅市,辛集市,1577721600,1577980800
120000518,CJ033,岩市,宇县,1577721600,1577980800
520000519,SC573,淮安市,桂兰市,1577721600,1577980800
520000520,MU676,淑兰县,慧市,1577721600,1577980800
920000521,TV068,洁县,秀兰市,1577721600,1577980800
120000522,CZ966,宜都市,丽县,1577721600,1577980800
520000523,TV909,想县,桂花县,1577721600,1577980800
920000524,WH089,大冶县,瑞市,1577721600,1577980800
920000525,HR672,桂芳市,秀芳县,1577721600,1577980800
620000526,SZ382,旭县,香港县,1577721600,1577980800
420000527,SZ430,瑜市,贵阳市,1577721600,1577980800
120000528,WH932,广州市,辛集县,1577721600,1577980800
720000529,CZ681,桂英市,长春市,1577721600,1577980800
920000530,MD910,北京市,沈阳市,1577721600,1577980800
820000531,HK264,邯郸市,武汉县,1577721600,1577980800
620000532,CA244,丽丽县,桂香市,1577721600,1577980800
720000534,CZ174,丽丽县,军县,1577721600,1577980800
120000535,SC616,南昌市,明县,1577721600,1577980800
820000536,WC480,郑州市,丽娟县,1577721600,1577980800
620000537,3U125,北镇市,建华县,1577721600,1577980800
920000538,3U379,大冶县,乌鲁木齐市,1577721600,1577980800
920000539,SZ041,海门市,南京市,1577721600,1577980800
720000540,MU205,东县,凯市,1577721600,1577980800
820000541,MD543,北京市,丹丹市,1577721600,1577980800
520000542,3U306,鹏市,北京市,1577721600,1577980800
220000543,MD236,郑州县,澳门市,1577721600,1577980800
520000544,CA834,阳县,秀梅市,1577721600,1577980800
420000545,HR060,建军市,西宁市,1577721600,1577980800
320000546,MD710,桂英市,建国县,1577721600,1577980800
820000547,3U862,深圳县,金凤市,1577721600,1577980800
220000548,WH722,太原县,波县,1577721600,1577980800
820000549,HK252,秀华县,北京县,1577721600,1577980800
220000550,3U036,海口县,香港市,1577721600,1577980800
820000551,SC969,欣市,太原县,1577721600,1577980800
920000552,CZ589,志强市,秀珍县,1577721600,1577980800
420000553,MF813,倩市,西安县,1577721600,1577980800
820000554,SC532,杨县,旭县,1577721600,1577980800
320000555,SZ419,秀珍市,涛县,1577721600,1577980800
720000556,TV840,军市,长春市,1577721600,1577980800
720000557,WH687,桂英县,秀荣县,1577721600,1577980800
320000558,MU851,军县,瑜县,1577721600,1577980800
120000559,CA348,辽阳市,武汉县,1577721600,1577980800
620000560,CZ795,欣市,琳县,1577721600,1577980800
920000561,WH990,长春县,俊市,1577721600,1577980800
920000562,MD389,北京县,呼和浩特县,1577721600,1577980800
220000563,HK456,淑英县,石家庄市,1577721600,1577980800
720000564,CA080,宁德县,林市,1577721600,1577980800
520000565,CA262,石家庄市,杭州县,1577721600,1577980800
520000566,TV961,志强县,淮安县,1577721600,1577980800
520000567,WC360,阳县,嘉禾市,1577721600,1577980800
220000568,WH393,超县,齐齐哈尔市,1577721600,1577980800
320000569,CJ195,飞市,嘉禾市,1577721600,1577980800
220000570,WH132,雪梅市,呼和浩特市,1577721600,1577980800
520000571,HK595,宜都市,桂珍市,1577721600,1577980800
920000572,CA713,瑜市,宁德县,1577721600,1577980800
320000573,MU673,兴城县,香港市,1577721600,1577980800
320000574,MU681,娜县,建国市,1577721600,1577980800
120000575,TV865,柳州市,梧州市,1577721600,1577980800
820000576,MD539,北京市,六盘水市,1577721600,1577980800
520000577,CJ555,香港市,辉县,1577721600,1577980800
720000578,HR923,邯郸市,丹丹市,1577721600,1577980800
720000579,MD548,峰市,兴安盟县,1577721600,1577980800
620000580,WC019,北京县,郑州市,1577721600,1577980800
720000581,MU996,北镇市,太原市,1577721600,1577980800
820000582,WC791,永安县,拉萨县,1577721600,1577980800
520000583,MD969,台北县,天津市,1577721600,1577980800
920000584,WH068,波市,杭州县,1577721600,1577980800
620000585,WC149,荣市,广州市,1577721600,1577980800
220000586,CJ296,博市,关岭县,1577721600,1577980800
420000587,CA054,西宁县,兴城县,1577721600,1577980800
220000588,SZ740,秀华县,秀华市,1577721600,1577980800
820000589,CJ116,大冶市,艳市,1577721600,1577980800
820000591,MU525,关岭县,南宁县,1577721600,1577980800
920000592,HR668,沈阳市,玲市,1577721600,1577980800
220000593,HR965,通辽市,军县,1577721600,1577980800
520000594,MU990,巢湖县,辽阳市,1577721600,1577980800
320000595,3U540,建国县,峰市,1577721600,1577980800
720000596,HK876,哈尔滨市,霞县,1577721600,1577980800
220000597,WH001,柳州市,兰州市,1577721600,1577980800
920000598,WC845,辽阳县,凤兰县,1577721600,1577980800
420000599,3U108,红市,银川市,1577721600,1577980800
120000600,SC038,齐齐哈尔县,潜江市,1577721600,1577980800
520000601,TV139,璐县,利市,1577721600,1577980800
120000602,MU438,西安县,太原县,1577721600,1577980800
320000603,MD184,贵阳市,玉英市,1577721600,1577980800
220000604,WH392,博市,重庆县,1577721600,1577980800
420000605,MU702,秀英县,哈尔滨市,1577721600,1577980800
820000606,CJ535,东莞县,浩县,1577721600,1577980800
420000607,MF777,香港县,璐市,1577721600,1577980800
120000608,WH151,重庆市,秀梅市,1577721600,1577980800
620000609,MF011,西安县,兴安盟县,1577721600,1577980800
620000610,3U767,深圳县,沈阳县,1577721600,1577980800
120000611,HR748,长春县,沈阳县,1577721600,1577980800
120000612,HR065,太原县,宁县,1577721600,1577980800
720000613,CA069,帅市,大冶县,1577721600,1577980800
120000614,TV061,玲市,澳门县,1577721600,1577980800
320000615,CJ322,旭市,亮县,1577721600,1577980800
420000617,WC073,秀云市,贵阳县,1577721600,1577980800
120000618,MF147,刚县,马鞍山县,1577721600,1577980800
120000619,MF009,俊市,太原市,1577721600,1577980800
620000620,TV517,邯郸市,帆市,1577721600,1577980800
820000621,3U518,昆明县,海燕市,1577721600,1577980800
620000622,WC099,荆门县,健市,1577721600,1577980800
920000623,WH326,淑英县,长春县,1577721600,1577980800
120000624,CZ943,凤兰县,太原市,1577721600,1577980800
120000625,HK384,雪县,林市,1577721600,1577980800
220000626,SZ603,郑州市,郑州县,1577721600,1577980800
120000627,3U850,石家庄市,旭市,1577721600,1577980800
320000628,MF992,长春县,六安县,1577721600,1577980800
820000629,CJ598,丽丽县,武汉市,1577721600,1577980800
520000630,CJ910,济南市,天津市,1577721600,1577980800
620000631,SZ774,桂英市,西宁市,1577721600,1577980800
120000632,HK374,柳州县,小红县,1577721600,1577980800
620000633,MD620,通辽县,晨市,1577721600,1577980800
520000634,MF424,邯郸县,敏市,1577721600,1577980800
120000635,TV148,娟县,梧州县,1577721600,1577980800
920000636,SC611,红梅县,畅市,1577721600,1577980800
620000637,MD579,桂芳县,玉兰县,1577721600,1577980800
820000638,SC914,雪市,强县,1577721600,1577980800
120000639,TV610,红市,长春县,1577721600,1577980800
120000640,HK198,金凤县,婷婷县,1577721600,1577980800
520000641,TV034,银川县,昆明县,1577721600,1577980800
620000642,CA502,畅县,荆门市,1577721600,1577980800
620000643,3U261,南昌市,静县,1577721600,1577980800
120000644,MF168,成市,健县,1577721600,1577980800
620000645,SZ505,瑜市,潮州市,1577721600,1577980800
520000647,CZ552,云市,柳县,1577721600,1577980800
520000649,3U740,沈阳县,文市,1577721600,1577980800
220000650,CA695,淮安市,燕县,1577721600,1577980800
720000651,WH208,合肥县,昆明县,1577721600,1577980800
320000652,SZ061,东莞县,军市,1577721600,1577980800
920000653,CZ509,兴安盟县,邯郸市,1577721600,1577980800
820000654,HK074,惠州市,香港市,1577721600,1577980800
820000655,WH112,六安市,潜江市,1577721600,1577980800
820000656,MD314,佛山县,南昌市,1577721600,1577980800
820000657,3U198,沈阳县,云县,1577721600,1577980800
120000658,WH177,桂芝县,上海市,1577721600,1577980800
320000659,CA309,齐齐哈尔市,超市,1577721600,1577980800
920000660,MD759,刚县,宁德县,1577721600,1577980800
620000661,CJ157,彬县,颖市,1577721600,1577980800
220000662,WH061,玉梅市,玉珍市,1577721600,1577980800
320000663,MD292,敏市,岩市,1577721600,1577980800
120000664,MD223,淑英县,石家庄县,1577721600,1577980800
420000665,WH556,香港市,潮州市,1577721600,1577980800
420000666,CJ858,颖市,洋县,1577721600,1577980800
620000667,MD730,娟县,冬梅市,1577721600,1577980800
820000668,MD896,马鞍山县,丹丹县,1577721600,1577980800
620000669,CJ368,兰英市,春梅市,1577721600,1577980800
320000670,MU400,琴县,成都县,1577721600,1577980800
420000671,HK965,南昌市,凯市,1577721600,1577980800
920000672,WC160,玉华县,张家港县,1577721600,1577980800
120000673,MF702,东县,秀英市,1577721600,1577980800
620000674,SZ274,香港县,丹市,1577721600,1577980800
220000675,3U714,峰市,淑英县,1577721600,1577980800
520000676,3U602,长春市,燕县,1577721600,1577980800
620000677,MD213,成都市,福州县,1577721600,1577980800
120000678,TV948,小红市,利县,1577721600,1577980800
120000679,SZ310,马鞍山市,红梅县,1577721600,1577980800
320000680,CZ468,大冶县,志强市,1577721600,1577980800
220000681,CJ359,冬梅市,惠州县,1577721600,1577980800
220000682,MD651,北京市,利县,1577721600,1577980800
120000683,SC307,俊市,华县,1577721600,1577980800
620000684,TV213,长春市,莹县,1577721600,1577980800
420000685,HR658,芳市,坤县,1577721600,1577980800
820000686,MD997,兵县,婷县,1577721600,1577980800
720000687,SZ853,红霞市,永安市,1577721600,1577980800
220000688,TV627,郑州县,淑华市,1577721600,1577980800
920000689,TV367,武汉县,桂芝县,1577721600,1577980800
520000690,MU093,丽市,军县,1577721600,1577980800
920000691,TV086,淑兰市,兵市,1577721600,1577980800
920000693,SC600,齐齐哈尔市,斌县,1577721600,1577980800
320000694,WC327,秀华市,宜都市,1577721600,1577980800
820000695,SC983,刚市,福州县,1577721600,1577980800
420000696,CZ556,合山市,想县,1577721600,1577980800
420000697,SC726,玉市,沈阳市,1577721600,1577980800
620000698,WH526,超县,大冶县,1577721600,1577980800
820000699,MU133,六盘水市,上海市,1577721600,1577980800
720000700,HR526,雪市,玉市,1577721600,1577980800
920000701,3U801,香港县,邯郸县,1577721600,1577980800
120000702,3U282,兵县,杰市,1577721600,1577980800
120000704,MU977,丽县,淮安县,1577721600,1577980800
320000705,HK380,桂香县,太原县,1577721600,1577980800
120000706,CJ102,昆明县,刚县,1577721600,1577980800
720000707,CJ778,宁县,辽阳县,1577721600,1577980800
520000708,TV038,丹丹市,亮市,1577721600,1577980800
920000709,HR617,秀珍县,通辽县,1577721600,1577980800
520000710,SC987,涛县,佛山县,1577721600,1577980800
720000711,MD186,建平市,淮安县,1577721600,1577980800
220000712,CZ372,济南县,长沙县,1577721600,1577980800
320000713,MF515,志强市,合山县,1577721600,1577980800
420000714,MU576,广州市,齐齐哈尔市,1577721600,1577980800
920000715,HK445,上海县,汕尾市,1577721600,1577980800
720000716,WH959,玉县,欣县,1577721600,1577980800
720000717,MD169,石家庄市,香港市,1577721600,1577980800
820000718,WC895,宁德市,建军县,1577721600,1577980800
520000719,MF996,巢湖市,沈阳市,1577721600,1577980800
120000720,MD783,丽华市,秀梅市,1577721600,1577980800
320000721,HR809,六安市,秀云县,1577721600,1577980800
520000722,CJ085,霞县,潜江县,1577721600,1577980800
820000723,CJ871,凯县,伟市,1577721600,1577980800
820000724,WC369,兴城县,琴县,1577721600,1577980800
620000725,3U134,乌鲁木齐县,兴城县,1577721600,1577980800
120000726,CZ664,齐齐哈尔县,帅县,1577721600,1577980800
620000727,SC221,云市,沈阳县,1577721600,1577980800
220000728,CA914,宇市,沈阳市,1577721600,1577980800
920000729,WC899,晨县,超县,1577721600,1577980800
420000730,MF152,想县,广州市,1577721600,1577980800
120000731,SZ163,辽阳市,长春县,1577721600,1577980800
120000732,CA624,佛山市,太原县,1577721600,1577980800
320000733,MU149,瑞市,惠州县,1577721600,1577980800
220000734,MF010,南京县,玉兰市,1577721600,1577980800
420000735,HR235,成都市,佛山市,1577721600,1577980800
920000736,WH226,柳州市,柳州县,1577721600,1577980800
920000737,SZ358,淮安县,哈尔滨县,1577721600,1577980800
320000738,3U449,邯郸市,淮安市,1577721600,1577980800
320000739,CJ620,成市,春梅县,1577721600,1577980800
720000740,SC037,东莞市,哈尔滨县,1577721600,1577980800
820000741,SZ266,宜都市,辉县,1577721600,1577980800
120000742,3U819,沈阳县,浩县,1577721600,1577980800
120000743,MD238,淑英县,丽华市,1577721600,1577980800
420000744,WH786,辽阳市,长沙市,1577721600,1577980800
620000745,MF932,佛山县,银川市,1577721600,1577980800
920000746,HR838,秀英县,秀荣市,1577721600,1577980800
820000747,3U781,海口市,芳市,1577721600,1577980800
320000748,3U158,太原市,鑫县,1577721600,1577980800
420000749,HK326,宁德市,红霞县,1577721600,1577980800
420000750,CJ975,银川县,芳县,1577721600,1577980800
720000751,WC567,红霞县,秀梅市,1577721600,1577980800
920000752,CJ417,凤兰市,北镇县,1577721600,1577980800
820000753,MF459,林县,嘉禾县,1577721600,1577980800
320000754,WC430,燕市,彬市,1577721600,1577980800
920000755,TV481,淮安市,辽阳市,1577721600,1577980800
720000756,MU508,金凤县,重庆县,1577721600,1577980800
620000758,SC131,岩市,太原市,1577721600,1577980800
620000759,CJ350,博县,济南县,1577721600,1577980800
720000760,HR968,兴城市,辛集市,1577721600,1577980800
920000761,SC751,鑫市,玉珍县,1577721600,1577980800
820000762,WH508,秀华县,洋市,1577721600,1577980800
420000763,WH506,岩市,东市,1577721600,1577980800
620000764,MU294,海燕县,旭县,1577721600,1577980800
920000765,CZ557,慧县,东莞市,1577721600,1577980800
820000766,HR480,太原市,潜江县,1577721600,1577980800
520000767,HR584,郑州市,文县,1577721600,1577980800
420000768,CA587,婷婷市,深圳县,1577721600,1577980800
620000769,CZ742,沈阳县,昆明市,1577721600,1577980800
720000770,WC437,淑华市,乌鲁木齐市,1577721600,1577980800
320000771,MD743,梧州市,辛集县,1577721600,1577980800
220000772,MD805,淑珍市,伟市,1577721600,1577980800
520000773,SZ170,通辽县,荆门市,1577721600,1577980800
120000774,3U705,成市,福州市,1577721600,1577980800
120000775,SC021,台北市,邯郸市,1577721600,1577980800
820000776,SC836,六安市,昆明市,1577721600,1577980800
520000777,WH731,沈阳市,芳市,1577721600,1577980800
120000778,SC909,丽华市,波市,1577721600,1577980800
120000779,CZ973,杰县,潮州县,1577721600,1577980800
120000780,HR557,畅市,彬市,1577721600,1577980800
620000781,WH956,凤英县,太原市,1577721600,1577980800
920000782,SZ242,北镇县,华县,1577721600,1577980800
120000783,SZ963,兰州市,阜新县,1577721600,1577980800
220000784,SC703,潮州市,建军市,1577721600,1577980800
620000785,WH839,宜都市,合肥县,1577721600,1577980800
420000786,CZ002,峰县,南京县,1577721600,1577980800
620000787,3U307,哈尔滨市,六盘水县,1577721600,1577980800
520000788,TV095,巢湖县,辛集县,1577721600,1577980800
220000790,CJ833,凤英市,俊市,1577721600,1577980800
720000791,WC997,六安县,淮安市,1577721600,1577980800
320000792,CJ919,帆县,秀珍市,1577721600,1577980800
720000793,CA318,潮州县,辛集市,1577721600,1577980800
120000794,MU604,合肥县,邯郸市,1577721600,1577980800
220000795,MD900,张家港市,南宁市,1577721600,1577980800
120000797,TV913,六安县,杰县,1577721600,1577980800
520000798,CA577,帆县,昆明市,1577721600,1577980800
420000799,MD765,军县,霞县,1577721600,1577980800
220000800,CJ753,丹市,凤兰县,1577721600,1577980800
720000801,HR155,琳县,海口县,1577721600,1577980800
820000802,MF959,福州县,玉珍县,1577721600,1577980800
120000803,TV179,合山县,上海市,1577721600,1577980800
620000804,SZ739,潜江县,丽丽县,1577721600,1577980800
920000805,HR847,海口县,台北县,1577721600,1577980800
220000806,SC155,小红市,辛集市,1577721600,1577980800
520000807,MF249,金凤市,玉兰市,1577721600,1577980800
520000808,CJ160,合肥市,通辽县,1577721600,1577980800
320000809,TV252,永安县,关岭市,1577721600,1577980800
720000810,WC374,汕尾市,齐齐哈尔市,1577721600,1577980800
220000811,SZ406,郑州县,建军市,1577721600,1577980800
